Source,Target,Type,id,weight,from,to
Rolly-Duckfield,Ysilla,Undirected,2664,9,614,793
Roose-Bolton,Ryman-Frey,Undirected,2665,3,618,629
Roose-Bolton,Stannis-Baratheon,Undirected,2666,18,618,668
Roose-Bolton,Theon-Greyjoy,Undirected,2667,14,618,697
Roose-Bolton,Tyrion-Lannister,Undirected,2668,6,618,727
Roose-Bolton,Tywin-Lannister,Undirected,2669,13,618,730
Roose-Bolton,Vargo-Hoat,Undirected,2670,12,618,741
Roose-Bolton,Walda-Frey-(daughter-of-Merrett),Undirected,2671,4,618,751
Roose-Bolton,Walder-Frey,Undirected,2672,3,618,752
Roose-Bolton,Walton,Undirected,2673,6,618,757
Roose-Bolton,Wyman-Manderly,Undirected,2674,5,618,782
Roose-Ryswell,Stannis-Baratheon,Undirected,2675,3,619,668
Rorge,Shagwell,Undirected,2676,4,620,647
Rorge,Vargo-Hoat,Undirected,2677,6,620,741
Rorge,Yoren,Undirected,2678,4,620,791
Rorge,Zollo,Undirected,2679,5,620,796
Roslin-Frey,Walder-Frey,Undirected,2680,9,623,752
Rowan,Squirrel,Undirected,2681,5,625,666
Rowan,Theon-Greyjoy,Undirected,2682,12,625,697
Ryk,Tormund,Undirected,2683,6,628,716
Ryk,Ygritte,Undirected,2684,8,628,789
Ryman-Frey,Stevron-Frey,Undirected,2685,4,629,672
Ryman-Frey,Walder-Rivers,Undirected,2686,5,629,755
Salladhor-Saan,Stannis-Baratheon,Undirected,2687,20,630,668
Samwell-Tarly,Small-Paul,Undirected,2688,19,632,658
Samwell-Tarly,Stannis-Baratheon,Undirected,2689,37,632,668
Samwell-Tarly,Theobald,Undirected,2690,7,632,695
Samwell-Tarly,Xhondo,Undirected,2691,18,632,785
Sandor-Clegane,Sansa-Stark,Undirected,2692,53,633,634
Sandor-Clegane,Thoros-of-Myr,Undirected,2693,16,633,700
Sandor-Clegane,Tickler,Undirected,2694,23,633,701
Sandor-Clegane,Timeon,Undirected,2695,4,633,702
Sandor-Clegane,Tommen-Baratheon,Undirected,2696,5,633,711
Sandor-Clegane,Tyrion-Lannister,Undirected,2697,25,633,727
Sansa-Stark,Shae,Undirected,2698,8,634,645
Sansa-Stark,Stannis-Baratheon,Undirected,2699,11,634,668
Sansa-Stark,Tanda-Stokeworth,Undirected,2700,7,634,689
Sansa-Stark,Tomard,Undirected,2701,3,634,710
Sansa-Stark,Tommen-Baratheon,Undirected,2702,13,634,711
Sansa-Stark,Tyrion-Lannister,Undirected,2703,118,634,727
Sansa-Stark,Tysha,Undirected,2704,3,634,728
Sansa-Stark,Tywin-Lannister,Undirected,2705,6,634,730
Sansa-Stark,Varys,Undirected,2706,8,634,743
Sansa-Stark,Willas-Tyrell,Undirected,2707,5,634,770
Sansa-Stark,Yohn-Royce,Undirected,2708,3,634,790
Sarella-Sand,Tyene-Sand,Undirected,2709,3,635,726
Satin,Selyse-Florent,Undirected,2710,4,636,641
Satin,Spare-Boot,Undirected,2711,4,636,663
Scar,Tyrion-Lannister,Undirected,2712,8,638,727
Scar,Yezzan-zo-Qaggaz,Undirected,2713,4,638,788
Scolera,Unella,Undirected,2714,12,639,734
Selyse-Florent,Shireen-Baratheon,Undirected,2715,8,641,649
Selyse-Florent,Stannis-Baratheon,Undirected,2716,41,641,668
Selyse-Florent,Val,Undirected,2717,15,641,738
Selyse-Florent,Wun-Weg-Wun-Dar-Wun,Undirected,2718,5,641,778
Shadd,Wendel-Manderly,Undirected,2719,3,643,763
Shae,Stannis-Baratheon,Undirected,2720,3,645,668
Shae,Symon-Silver-Tongue,Undirected,2721,3,645,681
Shae,Tanda-Stokeworth,Undirected,2722,3,645,689
Shae,Tyrion-Lannister,Undirected,2723,68,645,727
Shae,Tysha,Undirected,2724,7,645,728
Shae,Varys,Undirected,2725,27,645,743
Shagga,Timett,Undirected,2726,8,646,703
Shagga,Tyrion-Lannister,Undirected,2727,32,646,727
Shagga,Ulf-son-of-Umar,Undirected,2728,4,646,731
Shagwell,Timeon,Undirected,2729,6,647,702
Shagwell,Zollo,Undirected,2730,3,647,796
Sharna,Tom-of-Sevenstreams,Undirected,2731,3,648,709
Shireen-Baratheon,Stannis-Baratheon,Undirected,2732,7,649,668
Shireen-Baratheon,Tommen-Baratheon,Undirected,2733,3,649,711
Shireen-Baratheon,Val,Undirected,2734,4,649,738
Shrouded-Lord,Tyrion-Lannister,Undirected,2735,4,652,727
Sigorn,Stannis-Baratheon,Undirected,2736,3,654,668
Simon-Toyne,Smiling-Knight,Undirected,2737,3,655,659
Skinner,Sour-Alyn,Undirected,2738,6,657,662
Skinner,Theon-Greyjoy,Undirected,2739,4,657,697
Sour-Alyn,Theon-Greyjoy,Undirected,2740,8,662,697
Sour-Alyn,Yellow-Dick,Undirected,2741,3,662,787
Squint,Theon-Greyjoy,Undirected,2742,3,665,697
Squirrel,Theon-Greyjoy,Undirected,2743,7,666,697
Stannis-Baratheon,Steffon-Baratheon,Undirected,2744,3,668,670
Stannis-Baratheon,Theomore,Undirected,2745,3,668,696
Stannis-Baratheon,Theon-Greyjoy,Undirected,2746,10,668,697
Stannis-Baratheon,Tommen-Baratheon,Undirected,2747,16,668,711
Stannis-Baratheon,Tycho-Nestoris,Undirected,2748,7,668,725
Stannis-Baratheon,Tyrion-Lannister,Undirected,2749,52,668,727
Stannis-Baratheon,Tywin-Lannister,Undirected,2750,30,668,730
Stannis-Baratheon,Val,Undirected,2751,15,668,738
Stannis-Baratheon,Varys,Undirected,2752,10,668,743
Stannis-Baratheon,William-Foxglove,Undirected,2753,3,668,772
Stannis-Baratheon,Wyman-Manderly,Undirected,2754,19,668,782
Stevron-Frey,Walder-Frey,Undirected,2755,3,672,752
Stonesnake,Ygritte,Undirected,2756,3,674,789
Stygg,Theon-Greyjoy,Undirected,2757,4,675,697
Stygg,Werlag,Undirected,2758,3,675,764
Styr,Tormund,Undirected,2759,5,676,716
Styr,Ygritte,Undirected,2760,9,676,789
Sweets,Tyrion-Lannister,Undirected,2761,7,677,727
Sweets,Yezzan-zo-Qaggaz,Undirected,2762,6,677,788
Sybell-Spicer,Wyman-Manderly,Undirected,2763,3,678,782
Sylva-Santagar,Tyene-Sand,Undirected,2764,3,680,726
Symon-Silver-Tongue,Tyrion-Lannister,Undirected,2765,7,681,727
Symond-Templeton,Yohn-Royce,Undirected,2766,4,683,790
Syrio-Forel,Yoren,Undirected,2767,3,684,791
Taena-of-Myr,Tommen-Baratheon,Undirected,2768,8,685,711
Taena-of-Myr,Tyrion-Lannister,Undirected,2769,3,685,727
Talbert-Serry,Victarion-Greyjoy,Undirected,2770,10,686,745
Tanda-Stokeworth,Tyrion-Lannister,Undirected,2771,9,689,727
Tansy,Tom-of-Sevenstreams,Undirected,2772,3,690,709
Theomore,Wyman-Manderly,Undirected,2773,3,696,782
Theon-Greyjoy,Tyrion-Lannister,Undirected,2774,3,697,727
Theon-Greyjoy,Tywin-Lannister,Undirected,2775,3,697,730
Theon-Greyjoy,Urzen,Undirected,2776,3,697,736
Theon-Greyjoy,Victarion-Greyjoy,Undirected,2777,3,697,745
Theon-Greyjoy,Walda-Frey-(daughter-of-Merrett),Undirected,2778,3,697,751
Theon-Greyjoy,Walder-Frey,Undirected,2779,4,697,752
Theon-Greyjoy,Walder-Frey-(son-of-Jammos),Undirected,2780,6,697,753
Theon-Greyjoy,Walder-Frey-(son-of-Merrett),Undirected,2781,6,697,754
Theon-Greyjoy,Werlag,Undirected,2782,3,697,764
Theon-Greyjoy,Wex-Pyke,Undirected,2783,17,697,765
Theon-Greyjoy,Willow-Witch-eye,Undirected,2784,4,697,775
Theon-Greyjoy,Wyman-Manderly,Undirected,2785,3,697,782
Theon-Greyjoy,Yellow-Dick,Undirected,2786,5,697,787
Thistle,Varamyr,Undirected,2787,7,698,739
Timett,Tyrion-Lannister,Undirected,2788,13,703,727
Timett,Varys,Undirected,2789,3,703,743
Tion-Frey,Willem-Lannister,Undirected,2790,6,705,771
Tommen-Baratheon,Tyrion-Lannister,Undirected,2791,26,711,727
Tommen-Baratheon,Tywin-Lannister,Undirected,2792,11,711,730
Toregg,Tormund,Undirected,2793,8,713,716
Tormund,Val,Undirected,2794,9,716,738
Tormund,Weeper,Undirected,2795,9,716,761
Tormund,Ygritte,Undirected,2796,11,716,789
Tybero-Istarion,Tyrion-Lannister,Undirected,2797,8,724,727
Tyrion-Lannister,Tysha,Undirected,2798,11,727,728
Tyrion-Lannister,Tywin-Lannister,Undirected,2799,117,727,730
Tyrion-Lannister,Vardis-Egen,Undirected,2800,9,727,740
Tyrion-Lannister,Varys,Undirected,2801,107,727,743
Tyrion-Lannister,Viserys-Targaryen,Undirected,2802,4,727,747
Tyrion-Lannister,Vylarr,Undirected,2803,6,727,748
Tyrion-Lannister,Willas-Tyrell,Undirected,2804,5,727,770
Tyrion-Lannister,Willis-Wode,Undirected,2805,4,727,773
Tyrion-Lannister,Yandry,Undirected,2806,15,727,786
Tyrion-Lannister,Yezzan-zo-Qaggaz,Undirected,2807,17,727,788
Tyrion-Lannister,Yoren,Undirected,2808,10,727,791
Tyrion-Lannister,Ysilla,Undirected,2809,11,727,793
Tywin-Lannister,Vargo-Hoat,Undirected,2810,4,730,741
Tywin-Lannister,Varys,Undirected,2811,9,730,743
Tywin-Lannister,Walder-Frey,Undirected,2812,12,730,752
Tywin-Lannister,Weese,Undirected,2813,7,730,762
Tywin-Lannister,Wylis-Manderly,Undirected,2814,3,730,780
Vargo-Hoat,Zollo,Undirected,2815,3,741,796
Victarion-Greyjoy,Wulfe,Undirected,2816,3,745,777
Walder-Frey-(son-of-Jammos),Walder-Frey-(son-of-Merrett),Undirected,2817,15,753,754
Walder-Frey-(son-of-Merrett),Wex-Pyke,Undirected,2818,4,754,765
Waymar-Royce,Will-(prologue),Undirected,2819,18,759,768
Weasel,Weese,Undirected,2820,6,760,762
Woth,Yoren,Undirected,2821,4,776,791
Yandry,Ysilla,Undirected,2822,14,786,793
